	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI
2738	12	fire.	315	False	google-bert/bert-base-cased	0.8668605387210846	0.2203080831095576	12	158	hack_meaning1_syn2	expected	He and his family hack the wood to make kindling for the fire.	4
2739	0	He	316	False	google-bert/bert-base-cased	0.3534178435802459	1.5005532503128052	0	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2740	1	and	316	False	google-bert/bert-base-cased	0.0595599636435508	4.069513320922852	1	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2741	2	his	316	False	google-bert/bert-base-cased	0.977657914161682	0.0325983427464962	2	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2742	3	family	316	False	google-bert/bert-base-cased	0.008963000960648	6.801802158355713	3	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2743	4	slash	316	False	google-bert/bert-base-cased	4.18225999965216e-06	17.867286682128906	4	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2744	5	the	316	False	google-bert/bert-base-cased	0.7314139604568481	0.4512399137020111	5	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2745	6	wood	316	False	google-bert/bert-base-cased	0.0971892699599266	3.3630590438842773	6	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2746	7	to	316	False	google-bert/bert-base-cased	0.6922532916069031	0.5306280255317688	7	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2747	8	make	316	False	google-bert/bert-base-cased	0.655194103717804	0.6100057363510132	8	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2748	9	kindling	316	False	google-bert/bert-base-cased	0.4736048917213793	8.89518465474248	9	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2749	10	for	316	False	google-bert/bert-base-cased	0.991337776184082	0.0125513989478349	10	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2750	11	the	316	False	google-bert/bert-base-cased	0.7378315925598145	0.4386365413665771	11	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2751	12	fire.	316	False	google-bert/bert-base-cased	0.8807593882083893	0.19320431537926194	12	158	hack_meaning1_syn2	unexpected	He and his family slash the wood to make kindling for the fire.	4
2752	0	They	317	False	google-bert/bert-base-cased	0.0666920393705368	3.906341791152954	0	159	hack_meaning2_syn1	expected	They hack the company’s server.	1
2753	1	hack	317	False	google-bert/bert-base-cased	0.007741388602880721	9.975786924362183	1	159	hack_meaning2_syn1	expected	They hack the company’s server.	1
2754	2	the	317	False	google-bert/bert-base-cased	0.7559496164321899	0.4036380350589752	2	159	hack_meaning2_syn1	expected	They hack the company’s server.	1
2755	3	company	317	False	google-bert/bert-base-cased	0.0328044928610324	4.929962635040283	3	159	hack_meaning2_syn1	expected	They hack the company’s server.	1
2756	4	’	317	False	google-bert/bert-base-cased	1.3592875739917853e-12	39.4202880859375	4	159	hack_meaning2_syn1	expected	They hack the company’s server.	1
2757	5	s	317	False	google-bert/bert-base-cased	0.0022191354073584	8.815786361694336	5	159	hack_meaning2_syn1	expected	They hack the company’s server.	1
2758	6	server.	317	False	google-bert/bert-base-cased	0.47570602083578706	3.753752063959837	6	159	hack_meaning2_syn1	expected	They hack the company’s server.	1
2759	0	They	318	False	google-bert/bert-base-cased	0.6429799199104309	0.6371544003486633	0	159	hack_meaning2_syn1	unexpected	They infiltrate the company’s server.	1
2760	1	infiltrate	318	False	google-bert/bert-base-cased	0.10543570242589334	5.665770530700684	1	159	hack_meaning2_syn1	unexpected	They infiltrate the company’s server.	1
2761	2	the	318	False	google-bert/bert-base-cased	0.8673081398010254	0.2053834050893783	2	159	hack_meaning2_syn1	unexpected	They infiltrate the company’s server.	1
2762	3	company	318	False	google-bert/bert-base-cased	0.022218357771635	5.4921040534973145	3	159	hack_meaning2_syn1	unexpected	They infiltrate the company’s server.	1
2763	4	’	318	False	google-bert/bert-base-cased	4.713295725933264e-13	40.94832992553711	4	159	hack_meaning2_syn1	unexpected	They infiltrate the company’s server.	1
2764	5	s	318	False	google-bert/bert-base-cased	0.0012907354393973	9.597590446472168	5	159	hack_meaning2_syn1	unexpected	They infiltrate the company’s server.	1
2765	6	server.	318	False	google-bert/bert-base-cased	0.48139988156617614	5.316305670887232	6	159	hack_meaning2_syn1	unexpected	They infiltrate the company’s server.	1
2766	0	Some	319	False	google-bert/bert-base-cased	0.1336875855922699	2.903062582015991	0	160	hack_meaning2_syn1	expected	Some evil people hack his email account.	3
2767	1	evil	319	False	google-bert/bert-base-cased	0.000594044686295	10.717141151428224	1	160	hack_meaning2_syn1	expected	Some evil people hack his email account.	3
2768	2	people	319	False	google-bert/bert-base-cased	0.0362115129828453	4.787407875061035	2	160	hack_meaning2_syn1	expected	Some evil people hack his email account.	3
2769	3	hack	319	False	google-bert/bert-base-cased	0.02047104295343158	9.114334344863892	3	160	hack_meaning2_syn1	expected	Some evil people hack his email account.	3
2770	4	his	319	False	google-bert/bert-base-cased	0.0795637965202331	3.65174412727356	4	160	hack_meaning2_syn1	expected	Some evil people hack his email account.	3
2771	5	email	319	False	google-bert/bert-base-cased	0.0527330301702022	4.2451491355896	5	160	hack_meaning2_syn1	expected	Some evil people hack his email account.	3
2772	6	account.	319	False	google-bert/bert-base-cased	0.7387570440769196	0.4781919568777084	6	160	hack_meaning2_syn1	expected	Some evil people hack his email account.	3
2773	0	Some	320	False	google-bert/bert-base-cased	0.0526026412844657	4.248721122741699	0	160	hack_meaning2_syn1	unexpected	Some evil people infiltrate his email account.	3
2774	1	evil	320	False	google-bert/bert-base-cased	0.0010732020018622	9.863862991333008	1	160	hack_meaning2_syn1	unexpected	Some evil people infiltrate his email account.	3
2775	2	people	320	False	google-bert/bert-base-cased	0.0415650829672813	4.588483810424805	2	160	hack_meaning2_syn1	unexpected	Some evil people infiltrate his email account.	3
2776	3	infiltrate	320	False	google-bert/bert-base-cased	0.12876495372074714	6.960145741701126	3	160	hack_meaning2_syn1	unexpected	Some evil people infiltrate his email account.	3
2777	4	his	320	False	google-bert/bert-base-cased	0.1848942041397094	2.435228109359741	4	160	hack_meaning2_syn1	unexpected	Some evil people infiltrate his email account.	3
2778	5	email	320	False	google-bert/bert-base-cased	0.0066627287305891	7.229671001434326	5	160	hack_meaning2_syn1	unexpected	Some evil people infiltrate his email account.	3
2779	6	account.	320	False	google-bert/bert-base-cased	0.7451707422733307	0.4835856854915619	6	160	hack_meaning2_syn1	unexpected	Some evil people infiltrate his email account.	3
2780	0	The	321	False	google-bert/bert-base-cased	0.0456275716423988	4.45395040512085	0	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2781	1	group	321	False	google-bert/bert-base-cased	0.1402089744806289	2.8343493938446045	1	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2782	2	named	321	False	google-bert/bert-base-cased	0.0020188642665743	8.952239990234375	2	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2783	3	Anonymous	321	False	google-bert/bert-base-cased	0.3319777717042598	9.040909591596574	3	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2784	4	hack	321	False	google-bert/bert-base-cased	0.00016359632547844079	15.132503986358643	4	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2785	5	the	321	False	google-bert/bert-base-cased	0.5993665456771851	0.73848956823349	5	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2786	6	system	321	False	google-bert/bert-base-cased	0.0501094572246074	4.31877326965332	6	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2787	7	to	321	False	google-bert/bert-base-cased	0.6152015328407288	0.7008690237998962	7	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2788	8	expose	321	False	google-bert/bert-base-cased	0.0126632768660783	6.303205490112305	8	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2789	9	security	321	False	google-bert/bert-base-cased	0.1003643423318862	3.316681385040283	9	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2790	10	flaws.	321	False	google-bert/bert-base-cased	0.6722089201211929	0.7533565871417522	10	161	hack_meaning2_syn1	expected	The group named Anonymous hack the system to expose security flaws.	4
2791	0	The	322	False	google-bert/bert-base-cased	0.0274595245718956	5.186549663543701	0	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2792	1	group	322	False	google-bert/bert-base-cased	0.2395484298467636	2.061610698699951	1	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2793	2	named	322	False	google-bert/bert-base-cased	0.0039601940661668	7.980213165283203	2	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2794	3	Anonymous	322	False	google-bert/bert-base-cased	0.3316453468432883	8.822267149885496	3	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2795	4	infiltrate	322	False	google-bert/bert-base-cased	0.019619383772123866	8.684796690940857	4	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2796	5	the	322	False	google-bert/bert-base-cased	0.8608801364898682	0.2161157131195068	5	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2797	6	system	322	False	google-bert/bert-base-cased	0.0193078704178333	5.694667339324951	6	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2798	7	to	322	False	google-bert/bert-base-cased	0.3228440582752228	1.6310906410217283	7	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2799	8	expose	322	False	google-bert/bert-base-cased	0.0150679806247353	6.052370071411133	8	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2800	9	security	322	False	google-bert/bert-base-cased	0.1009266823530197	3.30862045288086	9	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2801	10	flaws.	322	False	google-bert/bert-base-cased	0.6482905745506287	0.8539357930421829	10	161	hack_meaning2_syn1	unexpected	The group named Anonymous infiltrate the system to expose security flaws.	4
2802	0	Hackers	323	False	google-bert/bert-base-cased	0.00959710254755915	9.404056787490845	0	162	hack_meaning2_syn1	expected	Hackers hack the government database.	1
2803	1	hack	323	False	google-bert/bert-base-cased	0.0264514879563648	8.640712022781372	1	162	hack_meaning2_syn1	expected	Hackers hack the government database.	1
2804	2	the	323	False	google-bert/bert-base-cased	0.7576577663421631	0.4003817439079284	2	162	hack_meaning2_syn1	expected	Hackers hack the government database.	1
2805	3	government	323	False	google-bert/bert-base-cased	0.0189892966300249	5.718669891357422	3	162	hack_meaning2_syn1	expected	Hackers hack the government database.	1
2806	4	database.	323	False	google-bert/bert-base-cased	0.47747066617012024	2.7114669419825077	4	162	hack_meaning2_syn1	expected	Hackers hack the government database.	1
2807	0	Hackers	324	False	google-bert/bert-base-cased	0.2965498533030768	7.592060744762421	0	162	hack_meaning2_syn1	unexpected	Hackers infiltrate the government database.	1
2808	1	infiltrate	324	False	google-bert/bert-base-cased	0.21966223794697723	6.616929896175861	1	162	hack_meaning2_syn1	unexpected	Hackers infiltrate the government database.	1
2809	2	the	324	False	google-bert/bert-base-cased	0.6464723944664001	0.6293392777442932	2	162	hack_meaning2_syn1	unexpected	Hackers infiltrate the government database.	1
2810	3	government	324	False	google-bert/bert-base-cased	0.0139867113903164	6.159799575805664	3	162	hack_meaning2_syn1	unexpected	Hackers infiltrate the government database.	1
2811	4	database.	324	False	google-bert/bert-base-cased	0.4739046529866754	3.606275975704193	4	162	hack_meaning2_syn1	unexpected	Hackers infiltrate the government database.	1
2812	0	They	325	False	google-bert/bert-base-cased	0.403046041727066	1.310983419418335	0	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2813	1	hack	325	False	google-bert/bert-base-cased	0.22702335126268736	7.941376328468323	1	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2814	2	the	325	False	google-bert/bert-base-cased	0.5551403164863586	0.8490756154060364	2	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2815	3	network	325	False	google-bert/bert-base-cased	0.0190960895270109	5.710578918457031	3	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2816	4	to	325	False	google-bert/bert-base-cased	0.0677243396639823	3.88418173789978	4	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2817	5	steal	325	False	google-bert/bert-base-cased	0.0234978720545768	5.411325931549072	5	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2818	6	sensitive	325	False	google-bert/bert-base-cased	0.0181213244795799	5.786167621612549	6	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2819	7	data.	325	False	google-bert/bert-base-cased	0.6229979395866394	0.9688290357589722	7	163	hack_meaning2_syn1	expected	They hack the network to steal sensitive data.	1
2820	0	They	326	False	google-bert/bert-base-cased	0.5285009145736694	0.9200221300125122	0	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2821	1	infiltrate	326	False	google-bert/bert-base-cased	0.2367069374231505	6.768568489700556	1	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2822	2	the	326	False	google-bert/bert-base-cased	0.762763261795044	0.3906927406787872	2	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2823	3	network	326	False	google-bert/bert-base-cased	0.01804237999022	5.792466640472412	3	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2824	4	to	326	False	google-bert/bert-base-cased	0.1438570320606231	2.797292232513428	4	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2825	5	steal	326	False	google-bert/bert-base-cased	0.0427805036306381	4.546902656555176	5	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2826	6	sensitive	326	False	google-bert/bert-base-cased	0.0243229400366544	5.361538410186768	6	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2827	7	data.	326	False	google-bert/bert-base-cased	0.6398728340864182	0.8901280304417014	7	163	hack_meaning2_syn1	unexpected	They infiltrate the network to steal sensitive data.	1
2828	0	They	327	False	google-bert/bert-base-cased	0.0666920393705368	3.906341791152954	0	164	hack_meaning2_syn2	expected	They hack the company’s server.	1
2829	1	hack	327	False	google-bert/bert-base-cased	0.007741388602880721	9.975786924362183	1	164	hack_meaning2_syn2	expected	They hack the company’s server.	1
2830	2	the	327	False	google-bert/bert-base-cased	0.7559496164321899	0.4036380350589752	2	164	hack_meaning2_syn2	expected	They hack the company’s server.	1
2831	3	company	327	False	google-bert/bert-base-cased	0.0328044928610324	4.929962635040283	3	164	hack_meaning2_syn2	expected	They hack the company’s server.	1
2832	4	’	327	False	google-bert/bert-base-cased	1.3592875739917853e-12	39.4202880859375	4	164	hack_meaning2_syn2	expected	They hack the company’s server.	1
2833	5	s	327	False	google-bert/bert-base-cased	0.0022191354073584	8.815786361694336	5	164	hack_meaning2_syn2	expected	They hack the company’s server.	1
2834	6	server.	327	False	google-bert/bert-base-cased	0.47570602083578706	3.753752063959837	6	164	hack_meaning2_syn2	expected	They hack the company’s server.	1
2835	0	They	328	False	google-bert/bert-base-cased	0.3885232210159302	1.3639272451400757	0	164	hack_meaning2_syn2	unexpected	They invade the company’s server.	1
2836	1	invade	328	False	google-bert/bert-base-cased	7.672187348362058e-05	13.670001983642578	1	164	hack_meaning2_syn2	unexpected	They invade the company’s server.	1
2837	2	the	328	False	google-bert/bert-base-cased	0.7233670353889465	0.4672002792358398	2	164	hack_meaning2_syn2	unexpected	They invade the company’s server.	1
2838	3	company	328	False	google-bert/bert-base-cased	0.0220164656639099	5.505273342132568	3	164	hack_meaning2_syn2	unexpected	They invade the company’s server.	1
2839	4	’	328	False	google-bert/bert-base-cased	1.2604847721142676e-12	39.52915954589844	4	164	hack_meaning2_syn2	unexpected	They invade the company’s server.	1
2840	5	s	328	False	google-bert/bert-base-cased	0.002628737129271	8.57141399383545	5	164	hack_meaning2_syn2	unexpected	They invade the company’s server.	1
2841	6	server.	328	False	google-bert/bert-base-cased	0.47556864972648333	6.608039874583483	6	164	hack_meaning2_syn2	unexpected	They invade the company’s server.	1
2842	0	Some	329	False	google-bert/bert-base-cased	0.1336875855922699	2.903062582015991	0	165	hack_meaning2_syn2	expected	Some evil people hack his email account.	3
2843	1	evil	329	False	google-bert/bert-base-cased	0.000594044686295	10.717141151428224	1	165	hack_meaning2_syn2	expected	Some evil people hack his email account.	3
2844	2	people	329	False	google-bert/bert-base-cased	0.0362115129828453	4.787407875061035	2	165	hack_meaning2_syn2	expected	Some evil people hack his email account.	3
2845	3	hack	329	False	google-bert/bert-base-cased	0.02047104295343158	9.114334344863892	3	165	hack_meaning2_syn2	expected	Some evil people hack his email account.	3
2846	4	his	329	False	google-bert/bert-base-cased	0.0795637965202331	3.65174412727356	4	165	hack_meaning2_syn2	expected	Some evil people hack his email account.	3
2847	5	email	329	False	google-bert/bert-base-cased	0.0527330301702022	4.2451491355896	5	165	hack_meaning2_syn2	expected	Some evil people hack his email account.	3
2848	6	account.	329	False	google-bert/bert-base-cased	0.7387570440769196	0.4781919568777084	6	165	hack_meaning2_syn2	expected	Some evil people hack his email account.	3
2849	0	Some	330	False	google-bert/bert-base-cased	0.086872324347496	3.5249595642089844	0	165	hack_meaning2_syn2	unexpected	Some evil people invade his email account.	3
2850	1	evil	330	False	google-bert/bert-base-cased	0.0010218467796221	9.934605598449709	1	165	hack_meaning2_syn2	unexpected	Some evil people invade his email account.	3
2851	2	people	330	False	google-bert/bert-base-cased	0.0444631800055503	4.491245269775391	2	165	hack_meaning2_syn2	unexpected	Some evil people invade his email account.	3
2852	3	invade	330	False	google-bert/bert-base-cased	0.0014402827946469	9.43943214416504	3	165	hack_meaning2_syn2	unexpected	Some evil people invade his email account.	3
2853	4	his	330	False	google-bert/bert-base-cased	0.1350058317184448	2.888906478881836	4	165	hack_meaning2_syn2	unexpected	Some evil people invade his email account.	3
2854	5	email	330	False	google-bert/bert-base-cased	0.0086974184960126	6.8451972007751465	5	165	hack_meaning2_syn2	unexpected	Some evil people invade his email account.	3
2855	6	account.	330	False	google-bert/bert-base-cased	0.8268015682697296	0.29204703494906425	6	165	hack_meaning2_syn2	unexpected	Some evil people invade his email account.	3
2856	0	The	331	False	google-bert/bert-base-cased	0.0456275716423988	4.45395040512085	0	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2857	1	group	331	False	google-bert/bert-base-cased	0.1402089744806289	2.8343493938446045	1	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2858	2	named	331	False	google-bert/bert-base-cased	0.0020188642665743	8.952239990234375	2	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2859	3	Anonymous	331	False	google-bert/bert-base-cased	0.3319777717042598	9.040909591596574	3	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2860	4	hack	331	False	google-bert/bert-base-cased	0.00016359632547844079	15.132503986358643	4	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2861	5	the	331	False	google-bert/bert-base-cased	0.5993665456771851	0.73848956823349	5	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2862	6	system	331	False	google-bert/bert-base-cased	0.0501094572246074	4.31877326965332	6	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2863	7	to	331	False	google-bert/bert-base-cased	0.6152015328407288	0.7008690237998962	7	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2864	8	expose	331	False	google-bert/bert-base-cased	0.0126632768660783	6.303205490112305	8	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2865	9	security	331	False	google-bert/bert-base-cased	0.1003643423318862	3.316681385040283	9	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2866	10	flaws.	331	False	google-bert/bert-base-cased	0.6722089201211929	0.7533565871417522	10	166	hack_meaning2_syn2	expected	The group named Anonymous hack the system to expose security flaws.	4
2867	0	The	332	False	google-bert/bert-base-cased	0.0122951483353972	6.345767021179199	0	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2868	1	group	332	False	google-bert/bert-base-cased	0.2129571586847305	2.231364727020264	1	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2869	2	named	332	False	google-bert/bert-base-cased	0.0197258070111274	5.663771629333496	2	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2870	3	Anonymous	332	False	google-bert/bert-base-cased	0.3301078225777019	8.65731150098145	3	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2871	4	invade	332	False	google-bert/bert-base-cased	2.288057658006437e-06	18.737445831298828	4	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2872	5	the	332	False	google-bert/bert-base-cased	0.919719696044922	0.120733842253685	5	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2873	6	system	332	False	google-bert/bert-base-cased	0.0014193663373589	9.46053695678711	6	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2874	7	to	332	False	google-bert/bert-base-cased	0.1598524451255798	2.6451871395111084	7	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2875	8	expose	332	False	google-bert/bert-base-cased	0.0081915967166423	6.931639671325684	8	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2876	9	security	332	False	google-bert/bert-base-cased	0.0216434709727764	5.529924392700195	9	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2877	10	flaws.	332	False	google-bert/bert-base-cased	0.6540779322385788	0.8204478155821562	10	166	hack_meaning2_syn2	unexpected	The group named Anonymous invade the system to expose security flaws.	4
2878	0	Hackers	333	False	google-bert/bert-base-cased	0.00959710254755915	9.404056787490845	0	167	hack_meaning2_syn2	expected	Hackers hack the government database.	1
2879	1	hack	333	False	google-bert/bert-base-cased	0.0264514879563648	8.640712022781372	1	167	hack_meaning2_syn2	expected	Hackers hack the government database.	1
2880	2	the	333	False	google-bert/bert-base-cased	0.7576577663421631	0.4003817439079284	2	167	hack_meaning2_syn2	expected	Hackers hack the government database.	1
2881	3	government	333	False	google-bert/bert-base-cased	0.0189892966300249	5.718669891357422	3	167	hack_meaning2_syn2	expected	Hackers hack the government database.	1
2882	4	database.	333	False	google-bert/bert-base-cased	0.47747066617012024	2.7114669419825077	4	167	hack_meaning2_syn2	expected	Hackers hack the government database.	1
2883	0	Hackers	334	False	google-bert/bert-base-cased	0.4828408340654278	7.290468642488122	0	167	hack_meaning2_syn2	unexpected	Hackers invade the government database.	1
2884	1	invade	334	False	google-bert/bert-base-cased	0.0005200949963182	10.908937454223633	1	167	hack_meaning2_syn2	unexpected	Hackers invade the government database.	1
2885	2	the	334	False	google-bert/bert-base-cased	0.7395961880683899	0.4351903200149536	2	167	hack_meaning2_syn2	unexpected	Hackers invade the government database.	1
2886	3	government	334	False	google-bert/bert-base-cased	0.0381711684167385	4.71137285232544	3	167	hack_meaning2_syn2	unexpected	Hackers invade the government database.	1
2887	4	database.	334	False	google-bert/bert-base-cased	0.4765119211515412	4.391133796423674	4	167	hack_meaning2_syn2	unexpected	Hackers invade the government database.	1
2888	0	They	335	False	google-bert/bert-base-cased	0.403046041727066	1.310983419418335	0	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2889	1	hack	335	False	google-bert/bert-base-cased	0.22702335126268736	7.941376328468323	1	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2890	2	the	335	False	google-bert/bert-base-cased	0.5551403164863586	0.8490756154060364	2	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2891	3	network	335	False	google-bert/bert-base-cased	0.0190960895270109	5.710578918457031	3	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2892	4	to	335	False	google-bert/bert-base-cased	0.0677243396639823	3.88418173789978	4	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2893	5	steal	335	False	google-bert/bert-base-cased	0.0234978720545768	5.411325931549072	5	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2894	6	sensitive	335	False	google-bert/bert-base-cased	0.0181213244795799	5.786167621612549	6	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2895	7	data.	335	False	google-bert/bert-base-cased	0.6229979395866394	0.9688290357589722	7	168	hack_meaning2_syn2	expected	They hack the network to steal sensitive data.	1
2896	0	They	336	False	google-bert/bert-base-cased	0.6057626008987427	0.7231755256652832	0	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2897	1	invade	336	False	google-bert/bert-base-cased	0.0001700048305792	12.522136688232422	1	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2898	2	the	336	False	google-bert/bert-base-cased	0.5551691055297852	0.849000871181488	2	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2899	3	network	336	False	google-bert/bert-base-cased	0.0072284378111362	7.112100124359131	3	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2900	4	to	336	False	google-bert/bert-base-cased	0.1164958104491233	3.1016499996185303	4	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2901	5	steal	336	False	google-bert/bert-base-cased	0.1560217291116714	2.68018102645874	5	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2902	6	sensitive	336	False	google-bert/bert-base-cased	0.0123008014634251	6.345103740692139	6	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2903	7	data.	336	False	google-bert/bert-base-cased	0.6384819746017456	0.8914496097713709	7	168	hack_meaning2_syn2	unexpected	They invade the network to steal sensitive data.	1
2904	0	The	337	False	google-bert/bert-base-cased	0.97919899225235	0.0303259883075952	0	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
2905	1	morning	337	False	google-bert/bert-base-cased	0.1683396250009536	2.5705533027648926	1	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
2906	2	air	337	False	google-bert/bert-base-cased	0.959056794643402	0.0603118315339088	2	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
2907	3	felt	337	False	google-bert/bert-base-cased	0.1044414117932319	3.2592341899871826	3	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
2908	4	cool	337	False	google-bert/bert-base-cased	0.1834822744131088	2.4462873935699463	4	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
2909	5	after	337	False	google-bert/bert-base-cased	0.2983175814151764	1.7450790405273438	5	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
2910	6	the	337	False	google-bert/bert-base-cased	0.9218640327453612	0.1173740774393081	6	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
2911	7	rain.	337	False	google-bert/bert-base-cased	0.5908484235405922	1.1487860456109047	7	169	cool_meaning1_syn1	expected	The morning air felt cool after the rain.	4
