Unnamed: 0	wordpos_mod	word_mod	sentid	punctuation	model	prob	surp	wordpos	pairid	condition	comparison	sentence	ROI	freqs	log_freq	expected_surp_loess	adjusted_surp	adjusted_prob
432	8	 the	51	False	distilbert/distilgpt2	0.2136526405811309	2.226660966873169	8	26	cover_meaning2_syn2	expected	She was asked to cover the conference for the magazine.	4	6500900	15.687451340644257	1.2647238956703484	0.9619370712028206	0.38215191308224383
433	9	 magazine.	51	False	distilbert/distilgpt2	0.0736906338424887	6.478691339492798	9	26	cover_meaning2_syn2	expected	She was asked to cover the conference for the magazine.	4	12531	9.436040652072082	7.403549329599506	-0.924857990106708	2.521510155543413
434	0	She	52	False	distilbert/distilgpt2	1.0	0.0	0	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	272348	12.514839611059164	3.6393798261696353	-3.6393798261696353	38.06822048895424
435	1	 was	52	False	distilbert/distilgpt2	0.0009826892055571	9.99097728729248	1	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	680189	13.430127449888799	3.8088728971062973	6.182104390186183	0.0020660754477691127
436	2	 asked	52	False	distilbert/distilgpt2	0.0036094207316637	8.11401653289795	2	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	30375	10.321408101911638	7.482053864777657	0.6319626681202921	0.5315475251765908
437	3	 to	52	False	distilbert/distilgpt2	0.3026794493198395	1.7241374254226685	3	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	3042375	14.928149347056001	2.4423291055092387	-0.7181916800865702	2.0507214951542343
438	4	 detail	52	False	distilbert/distilgpt2	6.923158071003854e-05	13.81821060180664	4	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	5552	8.622093601241607	7.828112258000635	5.990098343806006	0.002503417842457146
439	5	 the	52	False	distilbert/distilgpt2	0.2504034638404846	1.9976736307144165	5	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	6500900	15.687451340644257	1.2647238956703484	0.7329497350440681	0.48048958072403897
440	6	 conference	52	False	distilbert/distilgpt2	6.032603050698526e-05	14.016860008239746	6	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	9339	9.142061531222888	7.267633281177909	6.749226727061837	0.0011717853804703701
441	7	 for	52	False	distilbert/distilgpt2	0.0117731736972928	6.408352851867676	7	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	1097120	13.908200033995099	3.770742657931954	2.6376101939357217	0.07153201309183259
442	8	 the	52	False	distilbert/distilgpt2	0.259613573551178	1.9455623626708984	8	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	6500900	15.687451340644257	1.2647238956703484	0.6808384670005501	0.506192388768501
443	9	 magazine.	52	False	distilbert/distilgpt2	0.0620371986151439	7.903524160385132	9	26	cover_meaning2_syn2	unexpected	She was asked to detail the conference for the magazine.	4	12531	9.436040652072082	7.403549329599506	0.499974830785626	0.6065459258049491
444	0	He	53	False	distilbert/distilgpt2	1.0	0.0	0	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	622141	13.340923641485727	3.7491060489753982	-3.7491060489753982	42.483087220508
445	1	 trained	53	False	distilbert/distilgpt2	4.982501167205555e-08	24.258554458618164	1	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	4271	8.35983738064003	8.402202365759182	15.856352092858982	1.2991933320992513e-07
446	2	 for	53	False	distilbert/distilgpt2	0.0772192180156707	3.6948962211608887	2	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	1097120	13.908200033995099	3.770742657931954	-0.0758464367710654	1.0787968979017126
447	3	 months	53	False	distilbert/distilgpt2	0.0012993027921766	9.588046073913574	3	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	34135	10.438107824867837	7.476639151209782	2.111406922703792	0.12106751392071653
448	4	 to	53	False	distilbert/distilgpt2	0.0621400736272335	4.008332252502441	4	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	3042375	14.928149347056001	2.4423291055092387	1.5660031469932028	0.2088783723294247
449	5	 win	53	False	distilbert/distilgpt2	0.0023284833878278	8.746394157409668	5	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	15453	9.645623148493529	7.621451025008468	1.1249431324012003	0.32467093008957343
450	6	 the	53	False	distilbert/distilgpt2	0.1954766064882278	2.3549320697784424	6	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	6500900	15.687451340644257	1.2647238956703484	1.090208174108094	0.33614650942274016
451	7	 race.	53	False	distilbert/distilgpt2	0.0751181484083644	5.950852036476135	7	27	race_meaning1_syn1	expected	He trained for months to win the race.	7	13451	9.50688307286016	7.466754017280119	-1.5159019808039833	4.553526468562676
452	0	He	54	False	distilbert/distilgpt2	1.0	0.0	0	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	622141	13.340923641485727	3.7491060489753982	-3.7491060489753982	42.483087220508
453	1	 trained	54	False	distilbert/distilgpt2	4.982501167205555e-08	24.258554458618164	1	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	4271	8.35983738064003	8.402202365759182	15.856352092858982	1.2991933320992513e-07
454	2	 for	54	False	distilbert/distilgpt2	0.0772188678383827	3.694902896881104	2	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	1097120	13.908200033995099	3.770742657931954	-0.07583976105085011	1.0787896961794916
455	3	 months	54	False	distilbert/distilgpt2	0.0012993003474548	9.588048934936523	3	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	34135	10.438107824867837	7.476639151209782	2.1114097837267414	0.1210671675442763
456	4	 to	54	False	distilbert/distilgpt2	0.062140516936779	4.008321762084961	4	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	3042375	14.928149347056001	2.4423291055092387	1.5659926565757223	0.20888056356224652
457	5	 win	54	False	distilbert/distilgpt2	0.0023284701164811	8.7464017868042	5	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	15453	9.645623148493529	7.621451025008468	1.1249507617957315	0.32466845305640407
458	6	 the	54	False	distilbert/distilgpt2	0.1954767256975174	2.354931354522705	6	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	6500900	15.687451340644257	1.2647238956703484	1.0902074588523567	0.3361467498535456
459	7	 contest	54	False	distilbert/distilgpt2	0.000498417939525	10.970355987548828	7	27	race_meaning1_syn1	unexpected	He trained for months to win the contest	7	2556	7.846589975291186	8.776004145688018	2.1943518418608097	0.1114307628593406
460	0	The	55	False	distilbert/distilgpt2	1.0	0.0	0	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	6500900	15.687451340644257	1.2647238956703484	-1.2647238956703484	3.542114607903115
461	1	 runners	55	False	distilbert/distilgpt2	1.2105081736990544e-07	22.97788429260254	1	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	910	6.814542897259958	9.133103673184257	13.844780619418282	9.711541577448252e-07
462	2	 lined	55	False	distilbert/distilgpt2	0.0002107572217937	12.212130546569824	2	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	2237	7.71333788887187	8.847907289966084	3.36422325660374	0.034588872364641046
463	3	 up	55	False	distilbert/distilgpt2	0.8694946765899658	0.2017509341239929	3	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	263725	12.48266596437143	3.7164378645507026	-3.5146869304267097	33.6054054469315
464	4	 for	55	False	distilbert/distilgpt2	0.0892823934555053	3.485480546951294	4	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	1097120	13.908200033995099	3.770742657931954	-0.2852621109806601	1.3301106190334664
465	5	 the	55	False	distilbert/distilgpt2	0.4183919131755829	1.257073163986206	5	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	6500900	15.687451340644257	1.2647238956703484	-0.00765073168414232	1.00768007331237
466	6	 start	55	False	distilbert/distilgpt2	0.0171001274138689	5.86984920501709	6	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	34269	10.442025614868655	7.477137288099501	-1.6072880830824108	4.989262399381596
467	7	 of	55	False	distilbert/distilgpt2	0.3556585311889648	1.4914352893829346	7	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	3139402	14.959543212419398	2.3936709803266263	-0.9022356909436917	2.4651081750754096
468	8	 the	55	False	distilbert/distilgpt2	0.7832138538360596	0.3525218367576599	8	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	6500900	15.687451340644257	1.2647238956703484	-0.9122020589126885	2.489799185703922
469	9	 race.	55	False	distilbert/distilgpt2	0.1694395691156387	2.5614192485809326	9	28	race_meaning1_syn1	expected	The runners lined up for the start of the race.	9	13451	9.50688307286016	7.466754017280119	-4.905334768699186	135.0080989281281
470	0	The	56	False	distilbert/distilgpt2	1.0	0.0	0	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	6500900	15.687451340644257	1.2647238956703484	-1.2647238956703484	3.542114607903115
471	1	 runners	56	False	distilbert/distilgpt2	1.2105081736990544e-07	22.97788429260254	1	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	910	6.814542897259958	9.133103673184257	13.844780619418282	9.711541577448252e-07
472	2	 lined	56	False	distilbert/distilgpt2	0.0002107572217937	12.212130546569824	2	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	2237	7.71333788887187	8.847907289966084	3.36422325660374	0.034588872364641046
473	3	 up	56	False	distilbert/distilgpt2	0.8694946765899658	0.2017509341239929	3	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	263725	12.48266596437143	3.7164378645507026	-3.5146869304267097	33.6054054469315
474	4	 for	56	False	distilbert/distilgpt2	0.0892823934555053	3.485480546951294	4	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	1097120	13.908200033995099	3.770742657931954	-0.2852621109806601	1.3301106190334664
475	5	 the	56	False	distilbert/distilgpt2	0.4183919131755829	1.257073163986206	5	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	6500900	15.687451340644257	1.2647238956703484	-0.00765073168414232	1.00768007331237
476	6	 start	56	False	distilbert/distilgpt2	0.0171001274138689	5.86984920501709	6	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	34269	10.442025614868655	7.477137288099501	-1.6072880830824108	4.989262399381596
477	7	 of	56	False	distilbert/distilgpt2	0.3556585311889648	1.4914352893829346	7	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	3139402	14.959543212419398	2.3936709803266263	-0.9022356909436917	2.4651081750754096
478	8	 the	56	False	distilbert/distilgpt2	0.7832138538360596	0.3525218367576599	8	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	6500900	15.687451340644257	1.2647238956703484	-0.9122020589126885	2.489799185703922
479	9	 contest	56	False	distilbert/distilgpt2	0.005146125331521	7.602297782897949	9	28	race_meaning1_syn1	unexpected	The runners lined up for the start of the contest	9	2556	7.846589975291186	8.776004145688018	-1.1737063627900692	3.233956669978365
480	0	She	57	False	distilbert/distilgpt2	1.0	0.0	0	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	272348	12.514839611059164	3.6393798261696353	-3.6393798261696353	38.06822048895424
481	1	 finished	57	False	distilbert/distilgpt2	1.3964970548840938e-06	19.449756622314453	1	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	7498	8.92252495730139	7.3691479693014275	12.080608653013027	5.668371737329821e-06
482	2	 the	57	False	distilbert/distilgpt2	0.1047067418694496	3.2555737495422363	2	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	6500900	15.687451340644257	1.2647238956703484	1.990849853871888	0.13657930365920357
483	3	 race	57	False	distilbert/distilgpt2	0.0027432313654571	8.509907722473145	3	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	13451	9.50688307286016	7.466754017280119	1.043153705193026	0.3523417459512456
484	4	 just	57	False	distilbert/distilgpt2	0.0040117013268172	7.961570262908935	4	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	181336	12.108112457553771	4.71902156784995	3.242548695058985	0.03906420536638624
485	5	 a	57	False	distilbert/distilgpt2	0.1098814159631729	3.1859805583953857	5	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	2959949	14.900682934265681	2.4850815175765972	0.7008990408187885	0.49613905396175434
486	6	 second	57	False	distilbert/distilgpt2	0.0037541433703154	8.057300567626953	6	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	37265	10.525836661787357	7.484794010586005	0.5725065570409482	0.5641096919955051
487	7	 behind	57	False	distilbert/distilgpt2	0.0592600591480731	4.076796054840088	7	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	27439	10.219757081839822	7.50742995659326	-3.430633901753172	30.896221712561953
488	8	 the	57	False	distilbert/distilgpt2	0.1622036099433899	2.624122142791748	8	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	6500900	15.687451340644257	1.2647238956703484	1.3593982471213997	0.25681526979350516
489	9	 winner.	57	False	distilbert/distilgpt2	0.2010848522186279	4.089683413505554	9	29	race_meaning1_syn1	expected	She finished the race just a second behind the winner.	3	4561	8.425516402844334	8.276872030094166	-4.187188616588612	65.83743625478765
490	0	She	58	False	distilbert/distilgpt2	1.0	0.0	0	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	272348	12.514839611059164	3.6393798261696353	-3.6393798261696353	38.06822048895424
491	1	 finished	58	False	distilbert/distilgpt2	1.3964970548840938e-06	19.449756622314453	1	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	7498	8.92252495730139	7.3691479693014275	12.080608653013027	5.668371737329821e-06
492	2	 the	58	False	distilbert/distilgpt2	0.1047067418694496	3.2555737495422363	2	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	6500900	15.687451340644257	1.2647238956703484	1.990849853871888	0.13657930365920357
493	3	 contest	58	False	distilbert/distilgpt2	0.0007897628238424	10.306292533874512	3	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	2556	7.846589975291186	8.776004145688018	1.5302883881864933	0.21647322999112487
494	4	 just	58	False	distilbert/distilgpt2	0.0024471557699143	8.674677848815918	4	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	181336	12.108112457553771	4.71902156784995	3.955656280965968	0.01914609920510299
495	5	 a	58	False	distilbert/distilgpt2	0.1522650718688964	2.7153429985046387	5	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	2959949	14.900682934265681	2.4850815175765972	0.23026148092804144	0.7943258742792593
496	6	 second	58	False	distilbert/distilgpt2	0.0014511714689433	9.428565979003906	6	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	37265	10.525836661787357	7.484794010586005	1.9437719684179013	0.14316292402510436
497	7	 behind	58	False	distilbert/distilgpt2	0.0169940087944269	5.878829956054688	7	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	27439	10.219757081839822	7.50742995659326	-1.6286000005385715	5.096734296139599
498	8	 the	58	False	distilbert/distilgpt2	0.1390135139226913	2.846702814102173	8	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	6500900	15.687451340644257	1.2647238956703484	1.5819789184318245	0.20556789333205167
499	9	 winner.	58	False	distilbert/distilgpt2	0.2197566041722893	3.1956180930137634	9	29	race_meaning1_syn1	unexpected	She finished the contest just a second behind the winner.	3	4561	8.425516402844334	8.276872030094166	-5.081253937080403	160.9757829289536
500	0	The	59	False	distilbert/distilgpt2	1.0	0.0	0	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	6500900	15.687451340644257	1.2647238956703484	-1.2647238956703484	3.542114607903115
501	1	 annual	59	False	distilbert/distilgpt2	3.562990059435833e-06	18.09848022460937	1	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	11792	9.37526141408997	7.369057839068199	10.729422385541174	2.1891275367997194e-05
502	2	 charity	59	False	distilbert/distilgpt2	0.0004175525100436	11.225754737854004	2	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	2463	7.80954132465341	8.80730349241111	2.4184512454428937	0.08905944192023345
503	3	 race	59	False	distilbert/distilgpt2	0.0014477149816229	9.4320068359375	3	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	13451	9.50688307286016	7.466754017280119	1.9652528186573814	0.14012045707155069
504	4	 raised	59	False	distilbert/distilgpt2	0.000223339520744	12.128474235534668	4	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	10677	9.275940829060131	7.310830656181019	4.817643579353649	0.008085818296764111
505	5	 thousands	59	False	distilbert/distilgpt2	0.002895783400163	8.431830406188965	5	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	13441	9.506139412529912	7.466428483028026	0.9654019231609388	0.38083010453574845
506	6	 of	59	False	distilbert/distilgpt2	0.716342568397522	0.4812783896923065	6	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	3139402	14.959543212419398	2.3936709803266263	-1.9123925906343198	6.769265519962522
507	7	 dollars.	59	False	distilbert/distilgpt2	0.4103212524205446	2.3650298863649373	7	30	race_meaning1_syn1	expected	The annual charity race raised thousands of dollars.	3	9794	9.189627330378642	7.278969503406835	-4.913939617041898	136.17483574202288
508	0	The	60	False	distilbert/distilgpt2	1.0	0.0	0	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	6500900	15.687451340644257	1.2647238956703484	-1.2647238956703484	3.542114607903115
509	1	 annual	60	False	distilbert/distilgpt2	3.562990059435833e-06	18.09848022460937	1	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	11792	9.37526141408997	7.369057839068199	10.729422385541174	2.1891275367997194e-05
510	2	 charity	60	False	distilbert/distilgpt2	0.0004175525100436	11.225754737854004	2	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	2463	7.80954132465341	8.80730349241111	2.4184512454428937	0.08905944192023345
511	3	 contest	60	False	distilbert/distilgpt2	0.0017247218638658	9.179420471191406	3	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	2556	7.846589975291186	8.776004145688018	0.4034163255033878	0.668033921862593
512	4	 raised	60	False	distilbert/distilgpt2	0.0005264174542389	10.891505241394045	4	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	10677	9.275940829060131	7.310830656181019	3.5806745852130257	0.027856900062605522
513	5	 thousands	60	False	distilbert/distilgpt2	0.0027771801687777	8.49216365814209	5	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	13441	9.506139412529912	7.466428483028026	1.0257351751140638	0.35853278411141026
514	6	 of	60	False	distilbert/distilgpt2	0.7537790536880493	0.4077863991260528	6	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	3139402	14.959543212419398	2.3936709803266263	-1.9858845812005734	7.285489142637272
515	7	 dollars.	60	False	distilbert/distilgpt2	0.3799455035477876	2.4163133203983307	7	30	race_meaning1_syn1	unexpected	The annual charity contest raised thousands of dollars.	3	9794	9.189627330378642	7.278969503406835	-4.862656183008505	129.36736955671304
516	0	He	61	False	distilbert/distilgpt2	1.0	0.0	0	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	622141	13.340923641485727	3.7491060489753982	-3.7491060489753982	42.483087220508
517	1	 entered	61	False	distilbert/distilgpt2	5.576314379140968e-07	20.774185180664062	1	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	4662	8.44741429680832	8.236097245318366	12.538087935345697	3.587381763447514e-06
518	2	 the	61	False	distilbert/distilgpt2	0.3710032403469085	1.430496335029602	2	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	6500900	15.687451340644257	1.2647238956703484	0.16577243935925368	0.8472390105065128
519	3	 race	61	False	distilbert/distilgpt2	0.0017944918945431	9.12220859527588	3	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	13451	9.50688307286016	7.466754017280119	1.6554545779957621	0.19100520920252612
520	4	 hoping	61	False	distilbert/distilgpt2	0.0010026646777987	9.961944580078123	4	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	4035	8.3030093814735	8.487652123039505	1.4742924570386187	0.22894065510203016
521	5	 to	61	False	distilbert/distilgpt2	0.6539842486381531	0.6126722693443298	5	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	3042375	14.928149347056001	2.4423291055092387	-1.8296568361649088	6.2317477810851365
522	6	 beat	61	False	distilbert/distilgpt2	0.0304495971649885	5.03743314743042	6	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	9578	9.167328481382892	7.273543944193017	-2.2361107967625973	9.356869662284536
523	7	 his	61	False	distilbert/distilgpt2	0.0189285669475793	5.723290920257568	7	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	458105	13.03485587736601	3.6279292037261377	2.0953617165314307	0.12302573516252475
524	8	 personal	61	False	distilbert/distilgpt2	0.0007476258324459	10.385396003723145	8	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	21171	9.960434832977878	7.692219232632012	2.6931767710911325	0.06766563932647127
525	9	 best.	61	False	distilbert/distilgpt2	0.2588957101106643	1.9589924812316892	9	31	race_meaning1_syn1	expected	He entered the race hoping to beat his personal best.	3	71431	11.176501227197052	6.954315872911003	-4.995323391679314	147.72070930808115
526	0	He	62	False	distilbert/distilgpt2	1.0	0.0	0	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	622141	13.340923641485727	3.7491060489753982	-3.7491060489753982	42.483087220508
527	1	 entered	62	False	distilbert/distilgpt2	5.576314379140968e-07	20.774185180664062	1	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	4662	8.44741429680832	8.236097245318366	12.538087935345697	3.587381763447514e-06
528	2	 the	62	False	distilbert/distilgpt2	0.3710032403469085	1.430496335029602	2	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	6500900	15.687451340644257	1.2647238956703484	0.16577243935925368	0.8472390105065128
529	3	 contest	62	False	distilbert/distilgpt2	0.0006147518288344	10.66770839691162	3	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	2556	7.846589975291186	8.776004145688018	1.8917042512236009	0.15081456378866695
530	4	 hoping	62	False	distilbert/distilgpt2	0.0015225349925458	9.359309196472168	4	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	4035	8.3030093814735	8.487652123039505	0.8716570734326634	0.41825789064615343
531	5	 to	62	False	distilbert/distilgpt2	0.65056312084198	0.6202390193939209	5	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	3042375	14.928149347056001	2.4423291055092387	-1.8220900861153178	6.1847716556905405
532	6	 beat	62	False	distilbert/distilgpt2	0.0299240481108427	5.0625505447387695	6	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	9578	9.167328481382892	7.273543944193017	-2.2109933994542477	9.124776440108064
533	7	 his	62	False	distilbert/distilgpt2	0.0189570933580398	5.721118450164795	7	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	458105	13.03485587736601	3.6279292037261377	2.0931892464386572	0.12329329542090445
534	8	 personal	62	False	distilbert/distilgpt2	0.0007269019843079	10.425951957702637	8	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	21171	9.960434832977878	7.692219232632012	2.7337327250706247	0.06497629778358321
535	9	 best.	62	False	distilbert/distilgpt2	0.2782470509409904	1.8623284101486208	9	31	race_meaning1_syn1	unexpected	He entered the contest hoping to beat his personal best.	3	71431	11.176501227197052	6.954315872911003	-5.091987462762383	162.71292679053394
536	0	He	63	False	distilbert/distilgpt2	1.0	0.0	0	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	622141	13.340923641485727	3.7491060489753982	-3.7491060489753982	42.483087220508
537	1	 trained	63	False	distilbert/distilgpt2	4.982501167205555e-08	24.258554458618164	1	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	4271	8.35983738064003	8.402202365759182	15.856352092858982	1.2991933320992513e-07
538	2	 for	63	False	distilbert/distilgpt2	0.0772192180156707	3.6948962211608887	2	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	1097120	13.908200033995099	3.770742657931954	-0.0758464367710654	1.0787968979017126
539	3	 months	63	False	distilbert/distilgpt2	0.0012993027921766	9.588046073913574	3	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	34135	10.438107824867837	7.476639151209782	2.111406922703792	0.12106751392071653
540	4	 to	63	False	distilbert/distilgpt2	0.0621400736272335	4.008332252502441	4	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	3042375	14.928149347056001	2.4423291055092387	1.5660031469932028	0.2088783723294247
541	5	 win	63	False	distilbert/distilgpt2	0.0023284833878278	8.746394157409668	5	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	15453	9.645623148493529	7.621451025008468	1.1249431324012003	0.32467093008957343
542	6	 the	63	False	distilbert/distilgpt2	0.1954766064882278	2.3549320697784424	6	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	6500900	15.687451340644257	1.2647238956703484	1.090208174108094	0.33614650942274016
543	7	 race.	63	False	distilbert/distilgpt2	0.0751181484083644	5.950852036476135	7	32	race_meaning1_syn2	expected	He trained for months to win the race.	7	13451	9.50688307286016	7.466754017280119	-1.5159019808039833	4.553526468562676
544	0	He	64	False	distilbert/distilgpt2	1.0	0.0	0	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	622141	13.340923641485727	3.7491060489753982	-3.7491060489753982	42.483087220508
545	1	 trained	64	False	distilbert/distilgpt2	4.982501167205555e-08	24.258554458618164	1	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	4271	8.35983738064003	8.402202365759182	15.856352092858982	1.2991933320992513e-07
546	2	 for	64	False	distilbert/distilgpt2	0.0772188678383827	3.694902896881104	2	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	1097120	13.908200033995099	3.770742657931954	-0.07583976105085011	1.0787896961794916
547	3	 months	64	False	distilbert/distilgpt2	0.0012993003474548	9.588048934936523	3	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	34135	10.438107824867837	7.476639151209782	2.1114097837267414	0.1210671675442763
548	4	 to	64	False	distilbert/distilgpt2	0.062140516936779	4.008321762084961	4	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	3042375	14.928149347056001	2.4423291055092387	1.5659926565757223	0.20888056356224652
549	5	 win	64	False	distilbert/distilgpt2	0.0023284701164811	8.7464017868042	5	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	15453	9.645623148493529	7.621451025008468	1.1249507617957315	0.32466845305640407
550	6	 the	64	False	distilbert/distilgpt2	0.1954767256975174	2.354931354522705	6	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	6500900	15.687451340644257	1.2647238956703484	1.0902074588523567	0.3361467498535456
551	7	 competition	64	False	distilbert/distilgpt2	0.0022896416485309	8.770662307739258	7	32	race_meaning1_syn2	unexpected	He trained for months to win the competition	7	7775	8.958797346140274	7.316925693115504	1.4537366146237538	0.2336954248563159
552	0	The	65	False	distilbert/distilgpt2	1.0	0.0	0	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9	6500900	15.687451340644257	1.2647238956703484	-1.2647238956703484	3.542114607903115
553	1	 runners	65	False	distilbert/distilgpt2	1.2105081736990544e-07	22.97788429260254	1	33	race_meaning1_syn2	expected	The runners lined up for the start of the race.	9	910	6.814542897259958	9.133103673184257	13.844780619418282	9.711541577448252e-07
